traj_idx,frame,x,y,alpha,D,state
0.0,9.0,157.98274432443412,61.95746238337219,0.09713707095236677,6.205754499541189,2.0
0.0,10.0,155.07186381613096,63.90424596070656,0.09713707095236677,6.205754499541189,2.0
0.0,11.0,155.7830630100113,60.26170998819646,0.09713707095236677,6.205754499541189,2.0
0.0,12.0,154.9466953789707,62.7512851287102,0.09713707095236677,6.205754499541189,2.0
0.0,13.0,157.3490420510669,63.089957161651434,0.09713707095236677,6.205754499541189,2.0
0.0,14.0,161.05818114560503,57.43758682677749,0.09713707095236677,6.205754499541189,2.0
0.0,15.0,159.21976262934584,60.2933734372679,0.09713707095236677,6.205754499541189,2.0
0.0,16.0,156.99522683706357,59.7136138338213,0.09713707095236677,6.205754499541189,2.0
0.0,17.0,156.4135025063831,64.47123351221394,0.09713707095236677,6.205754499541189,2.0
0.0,18.0,158.6432071468839,58.58536768913449,0.09713707095236677,6.205754499541189,2.0
0.0,19.0,154.46408242766375,60.335022571147505,0.09713707095236677,6.205754499541189,2.0
0.0,20.0,155.49742373637864,62.40492460781599,0.09713707095236677,6.205754499541189,2.0
0.0,21.0,159.60939845019558,63.17327064372765,0.09713707095236677,6.205754499541189,2.0
0.0,22.0,159.65305134622386,63.673781194651475,0.09713707095236677,6.205754499541189,2.0
0.0,23.0,154.74643350379282,60.75336103511641,0.09713707095236677,6.205754499541189,2.0
0.0,24.0,153.82747951784364,65.33066546610753,0.09713707095236677,6.205754499541189,2.0
0.0,25.0,160.0460736952587,59.414047902347534,0.09713707095236677,6.205754499541189,2.0
0.0,26.0,157.74528134449076,65.02873489657159,0.09713707095236677,6.205754499541189,2.0
0.0,27.0,153.64686344871745,62.93945499415054,0.09713707095236677,6.205754499541189,2.0
0.0,28.0,159.91062020150443,61.279392273204756,0.09713707095236677,6.205754499541189,2.0
0.0,29.0,156.40785409085754,62.789875499043696,0.09713707095236677,6.205754499541189,2.0
0.0,30.0,158.50114780737147,59.84450908761567,0.09713707095236677,6.205754499541189,2.0
0.0,31.0,154.45253166794328,63.52573135769605,0.09713707095236677,6.205754499541189,2.0
0.0,32.0,156.3885693657904,59.968125369371606,0.09713707095236677,6.205754499541189,2.0
0.0,33.0,156.04717925619718,62.774406166028726,0.09713707095236677,6.205754499541189,2.0
0.0,34.0,151.88924232594812,59.32842349904986,0.09713707095236677,6.205754499541189,2.0
0.0,35.0,150.9570338198881,65.98895340267345,0.09713707095236677,6.205754499541189,2.0
0.0,36.0,157.04396179975825,67.35071222738067,0.09713707095236677,6.205754499541189,2.0
0.0,37.0,160.609774025563,64.39522719423246,0.09713707095236677,6.205754499541189,2.0
0.0,38.0,153.36842581044894,61.84781209364019,0.09713707095236677,6.205754499541189,2.0
0.0,39.0,154.5696933160687,67.30976596278764,0.09713707095236677,6.205754499541189,2.0
