55.610481,64.084079,67.97607,69.568658,59.746349,62.131518,67.73861,66.928264,66.928264,66.928264,66.928264,66.928264,66.928264,66.928264,66.928264,66.928264,66.928264,66.928264,66.928264,66.928264,47.192605,56.281497,64.894783,59.863005,50.89318,57.326565,63.876485,51.969251,51.969251,51.969251,51.969251,51.969251,51.969251,51.969251,51.969251,51.969251,51.969251,51.969251,51.969251,51.969251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.331446,3.753114,0.0,7.247959,2.022832,2.022832,2.022832,2.022832,2.022832,2.022832,2.022832,2.022832,2.022832,2.022832,2.022832,2.022832,2.022832,2.022832,2.022832,2.022832,18.84455,19.726482,25.0,16.956581,11.00978,11.00978,11.00978,11.00978,11.00978,11.00978,11.00978,11.00978,11.00978,11.00978,11.00978,11.00978,11.00978,11.00978,11.00978,11.00978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.504981,39.182237,39.125623,38.418418,38.634278,48.867703,38.10876,37.943161,38.717488,38.087679,38.583322,38.077868,38.033017,37.134245,49.879422,39.361766,39.156526,33.642933,28.853132,40.540751,46.296106,38.49315,30.977388,35.96007,40.257207,40.269495,42.085864,35.84812,40.195717,39.615669,36.313303,26.814496,21.124642,17.606425,22.181211,25.759139,18.066563,27.499676,24.061763,22.264009,8.01814,33.789202,14.167893,6.914652,11.796156,6.831106,18.319594,6.497892,2.226586,0.0,6.810333,21.916622,7.079834,9.847571,7.472824,15.09479,8.044671,10.927339,14.027976,12.104364,8.351727,12.60758,13.151517,14.029688,6.124459,16.764302,3.378137,13.087365,17.157409,22.335964,18.131459,2.607662,17.355736,19.29108,26.836514,38.652119,38.687712,39.093606,38.956456,38.473868,46.171769,38.716755,38.757345,39.081421,38.571623,38.147497,38.8724,40.002115,49.492568,49.894889,41.493612,41.140403,46.549234,53.588903,59.011607,36.12383,34.989709,29.563901,37.83508,41.700036,40.85039,35.815764,48.600805,42.002558,41.862053,23.927052,24.874528,19.239777,40.451483,8.895245,41.332458,17.883238,47.531742,42.544369,36.754566,51.082397,32.918439,54.137883,33.756735,58.253368,33.536489,58.085129,33.642822,70.252389,58.0,34.849618,65.709447,34.982677,73.991568,35.59816,56.225081,35.731247,66.725029,39.877993,66.725008,35.195834,66.490185,66.110168,66.320176,72.022458,67.041512,80.746244,52.992601,70.130819,53.948534,71.820626,53.465021,74.932904,43.027029,79.868113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79.895171,86.15917,94.0,103.136018,80.385871,91.0,91.825636,105.906937,107.871284,107.871284,107.871284,107.871284,107.871284,107.871284,107.871284,107.871284,107.871284,107.871284,107.871284,107.871284,7.71941,7.090802,0.0,7.146169,9.474559,0.0,12.74887,1.653487,7.645446,7.645446,7.645446,7.645446,7.645446,7.645446,7.645446,7.645446,7.645446,7.645446,7.645446,7.645446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.085241,28.953183,20.665053,20.665053,20.665053,20.665053,20.665053,20.665053,20.665053,20.665053,20.665053,20.665053,20.665053,20.665053,20.665053,20.665053,20.665053,20.665053,20.665053,20.665053,40.005997,40.227949,44.941249,44.941249,44.941249,44.941249,44.941249,44.941249,44.941249,44.941249,44.941249,44.941249,44.941249,44.941249,44.941249,44.941249,44.941249,44.941249,44.941249,44.941249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.822352,16.227649,9.43244,18.510666,19.804031,19.659435,19.659435,19.659435,19.659435,19.659435,19.659435,19.659435,19.659435,19.659435,19.659435,19.659435,19.659435,19.659435,19.659435,19.659435,69.579609,61.045864,59.943106,49.302034,52.092665,56.083733,56.083733,56.083733,56.083733,56.083733,56.083733,56.083733,56.083733,56.083733,56.083733,56.083733,56.083733,56.083733,56.083733,56.083733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.439687,0.0,6.943565,10.161384,10.161384,10.161384,10.161384,10.161384,10.161384,10.161384,10.161384,10.161384,10.161384,10.161384,10.161384,10.161384,10.161384,10.161384,10.161384,10.161384,7.929657,4.0,6.534542,11.024229,11.024229,11.024229,11.024229,11.024229,11.024229,11.024229,11.024229,11.024229,11.024229,11.024229,11.024229,11.024229,11.024229,11.024229,11.024229,11.024229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107.810775,107.284772,96.159709,97.974434,101.172486,87.105492,88.047084,88.047084,88.047084,88.047084,88.047084,88.047084,88.047084,88.047084,88.047084,88.047084,88.047084,88.047084,88.047084,88.047084,105.557678,92.539864,91.669118,97.366056,89.902031,92.676358,96.934281,96.934281,96.934281,96.934281,96.934281,96.934281,96.934281,96.934281,96.934281,96.934281,96.934281,96.934281,96.934281,96.934281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.471023,6.899132,13.578811,20.105741,12.869638,13.120688,8.457914,12.907179,24.738665,9.831123,5.814936,14.380046,20.02168,29.413769,23.528418,15.953122,27.276946,27.117288,19.017837,7.901988,18.843449,105.312173,94.83542,97.929627,93.940014,87.791254,91.863652,104.710108,105.753935,111.734433,109.733162,100.630153,98.787983,108.914476,108.373727,113.201025,113.159736,118.361252,122.774441,118.727533,113.700667,117.957059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.0,23.681172,22.381427,17.686538,17.9624,13.0,21.188746,25.246022,24.6385,22.727643,22.727643,22.727643,22.727643,22.727643,22.727643,22.727643,22.727643,22.727643,22.727643,22.727643,0.0,7.943483,7.048881,6.838893,7.547745,17.0,23.905222,26.148162,18.18447,33.984869,33.984869,33.984869,33.984869,33.984869,33.984869,33.984869,33.984869,33.984869,33.984869,33.984869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
